panel,series,point,x_label,y_label,x,y,finite
1,Duty,0,Hot-Side Mass Flow Rate [t/hr],Duty [kW],10.0,-429.4798732919609,True
1,Duty,1,Hot-Side Mass Flow Rate [t/hr],Duty [kW],13.636363636363637,-476.09308431480383,True
1,Duty,2,Hot-Side Mass Flow Rate [t/hr],Duty [kW],17.272727272727273,-505.888974728752,True
1,Duty,3,Hot-Side Mass Flow Rate [t/hr],Duty [kW],20.90909090909091,-526.494788761348,True
1,Duty,4,Hot-Side Mass Flow Rate [t/hr],Duty [kW],24.545454545454543,-541.5677318197022,True
1,Duty,5,Hot-Side Mass Flow Rate [t/hr],Duty [kW],28.181818181818183,-553.0622410176313,True
1,Duty,6,Hot-Side Mass Flow Rate [t/hr],Duty [kW],31.81818181818182,562.1128948200123,True
1,Duty,7,Hot-Side Mass Flow Rate [t/hr],Duty [kW],35.45454545454545,569.4219745944727,True
1,Duty,8,Hot-Side Mass Flow Rate [t/hr],Duty [kW],39.090909090909086,575.4468766922333,True
1,Duty,9,Hot-Side Mass Flow Rate [t/hr],Duty [kW],42.72727272727273,580.498052088399,True
1,Duty,10,Hot-Side Mass Flow Rate [t/hr],Duty [kW],46.36363636363637,584.7935194647746,True
1,Duty,11,Hot-Side Mass Flow Rate [t/hr],Duty [kW],50.0,588.4908282141066,True
2,Hot outlet T,0,,Outlet Temperature [°C],10.0,60.62305764590957,True
2,Hot outlet T,1,,Outlet Temperature [°C],13.636363636363637,71.66937523367636,True
2,Hot outlet T,2,,Outlet Temperature [°C],17.272727272727273,79.44554199291247,True
2,Hot outlet T,3,,Outlet Temperature [°C],20.90909090909091,85.13717029210335,True
2,Hot outlet T,4,,Outlet Temperature [°C],24.545454545454543,89.4584804969245,True
2,Hot outlet T,5,,Outlet Temperature [°C],28.181818181818183,92.84161984922383,True
2,Hot outlet T,6,,Outlet Temperature [°C],31.81818181818182,95.55798213552225,True
2,Hot outlet T,7,,Outlet Temperature [°C],35.45454545454545,97.7849534779802,True
2,Hot outlet T,8,,Outlet Temperature [°C],39.090909090909086,99.64277819098311,True
2,Hot outlet T,9,,Outlet Temperature [°C],42.72727272727273,101.21560898942982,True
2,Hot outlet T,10,,Outlet Temperature [°C],46.36363636363637,102.5639928887797,True
2,Hot outlet T,11,,Outlet Temperature [°C],50.0,103.73255218500583,True
2,Cold outlet T,0,,Outlet Temperature [°C],10.0,44.06361041219151,True
2,Cold outlet T,1,,Outlet Temperature [°C],13.636363636363637,46.161201955947604,True
2,Cold outlet T,2,,Outlet Temperature [°C],17.272727272727273,47.50415985494635,True
2,Cold outlet T,3,,Outlet Temperature [°C],20.90909090909091,48.433820790948175,True
2,Cold outlet T,4,,Outlet Temperature [°C],24.545454545454543,49.11431254083067,True
2,Cold outlet T,5,,Outlet Temperature [°C],28.181818181818183,49.63349983832717,True
2,Cold outlet T,6,,Outlet Temperature [°C],31.81818181818182,50.04245053974421,True
2,Cold outlet T,7,,Outlet Temperature [°C],35.45454545454545,50.372802201926675,True
2,Cold outlet T,8,,Outlet Temperature [°C],39.090909090909086,50.64517405477784,True
2,Cold outlet T,9,,Outlet Temperature [°C],42.72727272727273,50.87356839333387,True
2,Cold outlet T,10,,Outlet Temperature [°C],46.36363636363637,51.06782267028973,True
2,Cold outlet T,11,,Outlet Temperature [°C],50.0,51.23504830481443,True
